,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
702,La Vida Es Una (From Puss in Boots: The Last Wish),0.819,0.777,10,-7.156,0,0.0513,0.0708,0.000358,0.0973,0.625,109.979,audio_features,35HgzqAoEZ28Ovq7kb9nDz,spotify:track:35HgzqAoEZ28Ovq7kb9nDz,https://api.spotify.com/v1/tracks/35HgzqAoEZ28Ovq7kb9nDz,https://api.spotify.com/v1/audio-analysis/35HgzqAoEZ28Ovq7kb9nDz,189838,4
703,Bloody Mary,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,audio_features,11BKm0j4eYoCPPpCONAVwA,spotify:track:11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/tracks/11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/audio-analysis/11BKm0j4eYoCPPpCONAVwA,244760,4
704,Allergic,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,audio_features,1YscJ7yVTlFxW3eF6pv5ba,spotify:track:1YscJ7yVTlFxW3eF6pv5ba,https://api.spotify.com/v1/tracks/1YscJ7yVTlFxW3eF6pv5ba,https://api.spotify.com/v1/audio-analysis/1YscJ7yVTlFxW3eF6pv5ba,156893,4
705,Oye,0.573,0.856,9,-4.807,1,0.371,0.0204,4.93e-05,0.179,0.515,139.317,audio_features,35VFenXHO0oWYugtj94zgi,spotify:track:35VFenXHO0oWYugtj94zgi,https://api.spotify.com/v1/tracks/35VFenXHO0oWYugtj94zgi,https://api.spotify.com/v1/audio-analysis/35VFenXHO0oWYugtj94zgi,242320,5
706,"Turtle Ship (feat. G2, B-Free, Okasian & ZICO) - Remix Version",0.839,0.863,0,-3.275,1,0.228,0.219,0.0,0.371,0.448,114.087,audio_features,41oduPJNrnq4SZlkQmjf5N,spotify:track:41oduPJNrnq4SZlkQmjf5N,https://api.spotify.com/v1/tracks/41oduPJNrnq4SZlkQmjf5N,https://api.spotify.com/v1/audio-analysis/41oduPJNrnq4SZlkQmjf5N,280192,4
707,Kitty Comes To Testify,0.45,0.208,0,-18.293,0,0.0426,0.564,0.892,0.132,0.0387,139.947,audio_features,1nK1EbZNymcKExc01JavKR,spotify:track:1nK1EbZNymcKExc01JavKR,https://api.spotify.com/v1/tracks/1nK1EbZNymcKExc01JavKR,https://api.spotify.com/v1/audio-analysis/1nK1EbZNymcKExc01JavKR,292853,4
708,2! 3!,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,audio_features,3KVOfGrYVjoP1w8T2HVltm,spotify:track:3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/tracks/3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/audio-analysis/3KVOfGrYVjoP1w8T2HVltm,272537,4
709,No Rules,0.747,0.736,5,-4.636,0,0.0544,0.00158,3.3e-05,0.214,0.703,120.03,audio_features,1lb61ya67YS87CtjYN0bil,spotify:track:1lb61ya67YS87CtjYN0bil,https://api.spotify.com/v1/tracks/1lb61ya67YS87CtjYN0bil,https://api.spotify.com/v1/audio-analysis/1lb61ya67YS87CtjYN0bil,186076,4
710,Down Under,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,audio_features,3ZZq9396zv8pcn5GYVhxUi,spotify:track:3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/tracks/3ZZq9396zv8pcn5GYVhxUi,https://api.spotify.com/v1/audio-analysis/3ZZq9396zv8pcn5GYVhxUi,222320,4
711,MANIAC,0.753,0.579,9,-4.514,1,0.071,0.19,0.0,0.0931,0.818,114.961,audio_features,618OKP1lBkNJL8uZdNSvQE,spotify:track:618OKP1lBkNJL8uZdNSvQE,https://api.spotify.com/v1/tracks/618OKP1lBkNJL8uZdNSvQE,https://api.spotify.com/v1/audio-analysis/618OKP1lBkNJL8uZdNSvQE,195520,4
712,Jalebi Baby,0.68,0.895,2,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,audio_features,6GKGoi0FHzldk1ZRQoV1fv,spotify:track:6GKGoi0FHzldk1ZRQoV1fv,https://api.spotify.com/v1/tracks/6GKGoi0FHzldk1ZRQoV1fv,https://api.spotify.com/v1/audio-analysis/6GKGoi0FHzldk1ZRQoV1fv,189375,4
713,Faded,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627,4
714,Rain Dance,0.686,0.389,0,-8.477,1,0.418,0.46,4.8e-05,0.0755,0.528,109.72,audio_features,6gTyFBUwTXmCSWFln6p0Nl,spotify:track:6gTyFBUwTXmCSWFln6p0Nl,https://api.spotify.com/v1/tracks/6gTyFBUwTXmCSWFln6p0Nl,https://api.spotify.com/v1/audio-analysis/6gTyFBUwTXmCSWFln6p0Nl,161336,4
715,Growing Pain,0.479,0.86,7,-5.005,1,0.0602,0.00158,0.0,0.335,0.454,172.054,audio_features,7r8aFgJzUbqpApUNmzV5yY,spotify:track:7r8aFgJzUbqpApUNmzV5yY,https://api.spotify.com/v1/tracks/7r8aFgJzUbqpApUNmzV5yY,https://api.spotify.com/v1/audio-analysis/7r8aFgJzUbqpApUNmzV5yY,200544,4
716,Tera Rastaa Chhodoon Na,0.419,0.679,4,-8.052,1,0.0384,0.493,0.00229,0.119,0.368,169.911,audio_features,7cLGKaJXLFpUU7Up34vVr1,spotify:track:7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/tracks/7cLGKaJXLFpUU7Up34vVr1,https://api.spotify.com/v1/audio-analysis/7cLGKaJXLFpUU7Up34vVr1,252964,4
717,Titanium (feat. Sia),0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4
718,Tujh Mein Rab Dikhta Hai - Ii,0.334,0.3,2,-12.359,0,0.0377,0.863,1.62e-06,0.195,0.158,147.076,audio_features,4Q3oEhpsDommo2naYhCpAl,spotify:track:4Q3oEhpsDommo2naYhCpAl,https://api.spotify.com/v1/tracks/4Q3oEhpsDommo2naYhCpAl,https://api.spotify.com/v1/audio-analysis/4Q3oEhpsDommo2naYhCpAl,101799,4
719,Summertime,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,audio_features,2dBwB667LHQkLhdYlwLUZK,spotify:track:2dBwB667LHQkLhdYlwLUZK,https://api.spotify.com/v1/tracks/2dBwB667LHQkLhdYlwLUZK,https://api.spotify.com/v1/audio-analysis/2dBwB667LHQkLhdYlwLUZK,265427,4
720,Come Get Her,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,audio_features,1Ser4X0TKttOvo8bgdytTP,spotify:track:1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP,212947,4
721,Sweety,0.748,0.55,6,-10.285,0,0.0685,0.745,0.0149,0.373,0.784,88.973,audio_features,1YpczjhxnvD6WBWdnu3s4X,spotify:track:1YpczjhxnvD6WBWdnu3s4X,https://api.spotify.com/v1/tracks/1YpczjhxnvD6WBWdnu3s4X,https://api.spotify.com/v1/audio-analysis/1YpczjhxnvD6WBWdnu3s4X,265283,4
722,Según Quién,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,6fNCrsrdIcgVd2aZZ0nnz4,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3
723,Mad Love,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,audio_features,4dSoDnmR9opAQ8KxUc9SbC,spotify:track:4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/tracks/4dSoDnmR9opAQ8KxUc9SbC,https://api.spotify.com/v1/audio-analysis/4dSoDnmR9opAQ8KxUc9SbC,199945,4
724,Peligrosa,0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,audio_features,3Nkqp3NSGWMXVVO08zGpN7,spotify:track:3Nkqp3NSGWMXVVO08zGpN7,https://api.spotify.com/v1/tracks/3Nkqp3NSGWMXVVO08zGpN7,https://api.spotify.com/v1/audio-analysis/3Nkqp3NSGWMXVVO08zGpN7,202347,4
725,motive (with Doja Cat),0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,audio_features,5GkQIP5mWPi4KZLLXeuFTT,spotify:track:5GkQIP5mWPi4KZLLXeuFTT,https://api.spotify.com/v1/tracks/5GkQIP5mWPi4KZLLXeuFTT,https://api.spotify.com/v1/audio-analysis/5GkQIP5mWPi4KZLLXeuFTT,167990,4
726,Filling in the Name Of,0.584,0.965,7,-2.391,1,0.461,0.194,0.0,0.128,0.692,171.629,audio_features,23j4d38iS3UpR5ydH3pbFs,spotify:track:23j4d38iS3UpR5ydH3pbFs,https://api.spotify.com/v1/tracks/23j4d38iS3UpR5ydH3pbFs,https://api.spotify.com/v1/audio-analysis/23j4d38iS3UpR5ydH3pbFs,141414,4
727,Las Nenas (feat. La Duraca),0.775,0.847,8,-4.602,0,0.351,0.143,0.0,0.107,0.806,104.817,audio_features,2KTCXvWUbqfiinbFe7PJKP,spotify:track:2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/tracks/2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/audio-analysis/2KTCXvWUbqfiinbFe7PJKP,224740,4
728,K-POP,0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075,audio_features,5L3ecxQnQ9qTBmnLQiwf0C,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/tracks/5L3ecxQnQ9qTBmnLQiwf0C,https://api.spotify.com/v1/audio-analysis/5L3ecxQnQ9qTBmnLQiwf0C,185221,4
729,Ponle,0.857,0.772,10,-4.737,0,0.195,0.188,0.00181,0.0851,0.589,94.03,audio_features,28O1p0bQXH2F6Qn8jBZZR4,spotify:track:28O1p0bQXH2F6Qn8jBZZR4,https://api.spotify.com/v1/tracks/28O1p0bQXH2F6Qn8jBZZR4,https://api.spotify.com/v1/audio-analysis/28O1p0bQXH2F6Qn8jBZZR4,164765,4
730,Five More Nights,0.688,0.945,8,-5.506,1,0.216,0.151,0.0,0.117,0.685,90.003,audio_features,4VbRzSzpXWmozGSpLeDxj7,spotify:track:4VbRzSzpXWmozGSpLeDxj7,https://api.spotify.com/v1/tracks/4VbRzSzpXWmozGSpLeDxj7,https://api.spotify.com/v1/audio-analysis/4VbRzSzpXWmozGSpLeDxj7,249333,4
731,My Time,0.674,0.641,0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,audio_features,0YJFlxeHMUr9MxSDQVuQJA,spotify:track:0YJFlxeHMUr9MxSDQVuQJA,https://api.spotify.com/v1/tracks/0YJFlxeHMUr9MxSDQVuQJA,https://api.spotify.com/v1/audio-analysis/0YJFlxeHMUr9MxSDQVuQJA,234458,4
732,Waste It On Me,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,audio_features,2J0X46UkpfLlWbuCXFgDLr,spotify:track:2J0X46UkpfLlWbuCXFgDLr,https://api.spotify.com/v1/tracks/2J0X46UkpfLlWbuCXFgDLr,https://api.spotify.com/v1/audio-analysis/2J0X46UkpfLlWbuCXFgDLr,192537,4
733,Chennai Express,0.768,0.841,10,-5.764,0,0.0943,0.0713,0.0,0.139,0.856,134.974,audio_features,2QDhzCaYd79t3sympjOUQY,spotify:track:2QDhzCaYd79t3sympjOUQY,https://api.spotify.com/v1/tracks/2QDhzCaYd79t3sympjOUQY,https://api.spotify.com/v1/audio-analysis/2QDhzCaYd79t3sympjOUQY,283310,4
734,Outro (Patrol),0.557,0.464,9,-15.901,0,0.327,0.094,0.0,0.104,0.778,99.449,audio_features,2aHDDuQHx8vJmINdRRWvSJ,spotify:track:2aHDDuQHx8vJmINdRRWvSJ,https://api.spotify.com/v1/tracks/2aHDDuQHx8vJmINdRRWvSJ,https://api.spotify.com/v1/audio-analysis/2aHDDuQHx8vJmINdRRWvSJ,55883,4
735,Skit: R U Happy Now?,0.535,0.382,1,-18.76,1,0.645,0.852,0.0,0.311,0.609,86.969,audio_features,53XrsilgguJmmsEtDsj0yY,spotify:track:53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/tracks/53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/audio-analysis/53XrsilgguJmmsEtDsj0yY,148073,4
736,Save Your Tears (with Ariana Grande) (Remix),0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,37BZB0z9T8Xu7U3e65qxFy,spotify:track:37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy,191014,4
737,Let's Get Loud,0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992,audio_features,42nSaPdT6g3ZIMHmKLlP2p,spotify:track:42nSaPdT6g3ZIMHmKLlP2p,https://api.spotify.com/v1/tracks/42nSaPdT6g3ZIMHmKLlP2p,https://api.spotify.com/v1/audio-analysis/42nSaPdT6g3ZIMHmKLlP2p,239400,4
738,Maan Meri Jaan (Afterlife),0.67,0.533,6,-8.04,0,0.0684,0.0403,0.0,0.0938,0.339,95.991,audio_features,0NapkeC45rszeuSgbvcjx4,spotify:track:0NapkeC45rszeuSgbvcjx4,https://api.spotify.com/v1/tracks/0NapkeC45rszeuSgbvcjx4,https://api.spotify.com/v1/audio-analysis/0NapkeC45rszeuSgbvcjx4,190163,4
739,Borro Cassette,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95,audio_features,6DUdDIRgLqCGq1DwkNWQTN,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,https://api.spotify.com/v1/tracks/6DUdDIRgLqCGq1DwkNWQTN,https://api.spotify.com/v1/audio-analysis/6DUdDIRgLqCGq1DwkNWQTN,207307,4
740,Telephone,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,7rl7ao5pb9BhvAzPdWStxi,spotify:track:7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/tracks/7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/audio-analysis/7rl7ao5pb9BhvAzPdWStxi,220627,4
741,Aadat Se Majboor,0.836,0.629,9,-7.812,0,0.0788,0.359,3.01e-05,0.101,0.801,115.048,audio_features,7CDP4uXu6mkBDzaTOx9yTS,spotify:track:7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/tracks/7CDP4uXu6mkBDzaTOx9yTS,https://api.spotify.com/v1/audio-analysis/7CDP4uXu6mkBDzaTOx9yTS,277760,4
742,"Srivalli (From ""Pushpa The Rise Part - 01"")",0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,audio_features,7sVEoPc5ZUUQerRkgTypUZ,spotify:track:7sVEoPc5ZUUQerRkgTypUZ,https://api.spotify.com/v1/tracks/7sVEoPc5ZUUQerRkgTypUZ,https://api.spotify.com/v1/audio-analysis/7sVEoPc5ZUUQerRkgTypUZ,224072,4
743,Cúrame,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,audio_features,1FlL8ycld6uVDDyhV7P5FA,spotify:track:1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/tracks/1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/audio-analysis/1FlL8ycld6uVDDyhV7P5FA,164706,4
744,Black and Yellow,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4
745,100 Ways,0.801,0.783,7,-7.08,1,0.241,0.325,0.0,0.285,0.613,109.955,audio_features,4mQMvcRtQou5yI8mjuJ1lf,spotify:track:4mQMvcRtQou5yI8mjuJ1lf,https://api.spotify.com/v1/tracks/4mQMvcRtQou5yI8mjuJ1lf,https://api.spotify.com/v1/audio-analysis/4mQMvcRtQou5yI8mjuJ1lf,168627,4
746,Beggin',0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4
747,Tangerine Love (Favorite),0.753,0.88,1,-2.706,0,0.0768,0.245,0.0,0.211,0.708,99.983,audio_features,3yRdRil3CldYFNS3eYAf1X,spotify:track:3yRdRil3CldYFNS3eYAf1X,https://api.spotify.com/v1/tracks/3yRdRil3CldYFNS3eYAf1X,https://api.spotify.com/v1/audio-analysis/3yRdRil3CldYFNS3eYAf1X,178680,4
748,Houdini,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,audio_features,4OMJGnvZfDvsePyCwRGO7X,spotify:track:4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X,185918,4
749,Marks On My Neck,0.855,0.607,1,-8.587,1,0.0422,0.2,1.84e-05,0.0723,0.943,142.002,audio_features,55ruPNJ55uKjtm77nf3lPD,spotify:track:55ruPNJ55uKjtm77nf3lPD,https://api.spotify.com/v1/tracks/55ruPNJ55uKjtm77nf3lPD,https://api.spotify.com/v1/audio-analysis/55ruPNJ55uKjtm77nf3lPD,138160,4
750,Make It Right,0.639,0.706,7,-7.874,1,0.448,0.0104,0.0,0.132,0.259,105.782,audio_features,3LSjYk6sFQaLi0MjtWcm8P,spotify:track:3LSjYk6sFQaLi0MjtWcm8P,https://api.spotify.com/v1/tracks/3LSjYk6sFQaLi0MjtWcm8P,https://api.spotify.com/v1/audio-analysis/3LSjYk6sFQaLi0MjtWcm8P,226321,4
751,Despacito,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
752,Boy Bi,0.712,0.606,5,-5.066,1,0.218,0.62,0.0,0.688,0.747,129.998,audio_features,69IWaFnC4EqPTIJ3fMq7sL,spotify:track:69IWaFnC4EqPTIJ3fMq7sL,https://api.spotify.com/v1/tracks/69IWaFnC4EqPTIJ3fMq7sL,https://api.spotify.com/v1/audio-analysis/69IWaFnC4EqPTIJ3fMq7sL,142596,4
753,Epilogue: Young Forever,0.606,0.815,5,-3.818,0,0.232,0.04,0.0,0.119,0.386,88.054,audio_features,6BskTMfDjXVzeqQHOau5Vi,spotify:track:6BskTMfDjXVzeqQHOau5Vi,https://api.spotify.com/v1/tracks/6BskTMfDjXVzeqQHOau5Vi,https://api.spotify.com/v1/audio-analysis/6BskTMfDjXVzeqQHOau5Vi,171803,4
754,Prayers i,0.331,0.349,11,-15.64,1,0.0627,0.845,0.93,0.19,0.514,57.243,audio_features,37lUeF8Ced9pmr2bOqVCXV,spotify:track:37lUeF8Ced9pmr2bOqVCXV,https://api.spotify.com/v1/tracks/37lUeF8Ced9pmr2bOqVCXV,https://api.spotify.com/v1/audio-analysis/37lUeF8Ced9pmr2bOqVCXV,117142,4
755,Transportation,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,audio_features,1WIZiOuNO3woKfdlSK2gNn,spotify:track:1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,169345,4
756,Latina (feat. Maluma),0.826,0.713,9,-4.017,0,0.129,0.0748,0.0,0.331,0.75,102.071,audio_features,00Ia46AgCNfnXjzgH8PIKH,spotify:track:00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/tracks/00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/audio-analysis/00Ia46AgCNfnXjzgH8PIKH,226739,4
757,Lotto,0.798,0.867,11,-3.207,0,0.0386,0.0618,0.0,0.193,0.702,99.996,audio_features,6ukWoX4AHV76JdYVdKRPk8,spotify:track:6ukWoX4AHV76JdYVdKRPk8,https://api.spotify.com/v1/tracks/6ukWoX4AHV76JdYVdKRPk8,https://api.spotify.com/v1/audio-analysis/6ukWoX4AHV76JdYVdKRPk8,189775,4
758,"Renaissance (Main Title Theme) - from ""The White Lotus: Season 2""",0.45,0.476,1,-10.223,1,0.0341,0.76,0.507,0.108,0.372,127.063,audio_features,2wXFOd5lYZH3Hiuw1oAYGt,spotify:track:2wXFOd5lYZH3Hiuw1oAYGt,https://api.spotify.com/v1/tracks/2wXFOd5lYZH3Hiuw1oAYGt,https://api.spotify.com/v1/audio-analysis/2wXFOd5lYZH3Hiuw1oAYGt,98440,4
759,Danger (Spider) (Offset & JID),0.833,0.686,11,-6.39,1,0.117,0.0421,0.000128,0.227,0.252,143.427,audio_features,3X6qK1LdMkSOhklwRa2ZfG,spotify:track:3X6qK1LdMkSOhklwRa2ZfG,https://api.spotify.com/v1/tracks/3X6qK1LdMkSOhklwRa2ZfG,https://api.spotify.com/v1/audio-analysis/3X6qK1LdMkSOhklwRa2ZfG,205267,4
760,MONTERO (Call Me By Your Name),0.511,0.54,8,-6.402,0,0.174,0.191,0.0,0.377,0.711,119.248,audio_features,7JvmJDDMZMvWaWARsWK9Da,spotify:track:7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/tracks/7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/audio-analysis/7JvmJDDMZMvWaWARsWK9Da,170055,5
761,Ik Junoon (Paint It Red),0.79,0.848,2,-7.798,1,0.0508,0.364,0.00147,0.148,0.641,127.034,audio_features,7e6qTHVfRdaYsio90s1fHC,spotify:track:7e6qTHVfRdaYsio90s1fHC,https://api.spotify.com/v1/tracks/7e6qTHVfRdaYsio90s1fHC,https://api.spotify.com/v1/audio-analysis/7e6qTHVfRdaYsio90s1fHC,299119,4
762,My Universe,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,audio_features,3FeVmId7tL5YN8B7R3imoM,spotify:track:3FeVmId7tL5YN8B7R3imoM,https://api.spotify.com/v1/tracks/3FeVmId7tL5YN8B7R3imoM,https://api.spotify.com/v1/audio-analysis/3FeVmId7tL5YN8B7R3imoM,228000,4
763,Honey Boo,0.803,0.642,0,-3.759,1,0.217,0.153,1.76e-06,0.14,0.856,170.037,audio_features,0P0UtGDZpUMWoFCuDTn78K,spotify:track:0P0UtGDZpUMWoFCuDTn78K,https://api.spotify.com/v1/tracks/0P0UtGDZpUMWoFCuDTn78K,https://api.spotify.com/v1/audio-analysis/0P0UtGDZpUMWoFCuDTn78K,206987,4
764,Efecto,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
765,Te Quiero Baby (I Love You Baby),0.757,0.939,1,-3.068,0,0.0622,0.096,1.09e-06,0.0893,0.707,99.999,audio_features,41uaiyAk1TbDBOsdRzc0xd,spotify:track:41uaiyAk1TbDBOsdRzc0xd,https://api.spotify.com/v1/tracks/41uaiyAk1TbDBOsdRzc0xd,https://api.spotify.com/v1/audio-analysis/41uaiyAk1TbDBOsdRzc0xd,168920,4
766,SO WHAT,0.689,0.842,5,-4.675,0,0.0837,0.0141,0.0,0.0871,0.811,101.864,audio_features,1kMGYdQmHWU8uiBo8h9yez,spotify:track:1kMGYdQmHWU8uiBo8h9yez,https://api.spotify.com/v1/tracks/1kMGYdQmHWU8uiBo8h9yez,https://api.spotify.com/v1/audio-analysis/1kMGYdQmHWU8uiBo8h9yez,136005,4
767,That Funny Feeling,0.545,0.277,4,-11.7,1,0.0392,0.764,0.0,0.372,0.389,75.763,audio_features,5CU5CRWy6PjUJsHCVbkYI2,spotify:track:5CU5CRWy6PjUJsHCVbkYI2,https://api.spotify.com/v1/tracks/5CU5CRWy6PjUJsHCVbkYI2,https://api.spotify.com/v1/audio-analysis/5CU5CRWy6PjUJsHCVbkYI2,301111,4
768,Not Ramaiya Vastavaiya,0.498,0.907,10,-5.165,0,0.0972,0.0387,0.0,0.303,0.215,132.864,audio_features,5inzjqKe05zP1eInEO8O1i,spotify:track:5inzjqKe05zP1eInEO8O1i,https://api.spotify.com/v1/tracks/5inzjqKe05zP1eInEO8O1i,https://api.spotify.com/v1/audio-analysis/5inzjqKe05zP1eInEO8O1i,202556,4
769,"Smoke (Prod. Dynamicduo, Padi)",0.768,0.818,11,-4.057,0,0.328,0.0317,1.35e-06,0.0908,0.769,98.015,audio_features,1qRfAvzRIJQodWKBNFAb6C,spotify:track:1qRfAvzRIJQodWKBNFAb6C,https://api.spotify.com/v1/tracks/1qRfAvzRIJQodWKBNFAb6C,https://api.spotify.com/v1/audio-analysis/1qRfAvzRIJQodWKBNFAb6C,209547,4
770,Main Hoon,0.709,0.767,5,-5.204,0,0.0605,0.0284,0.0,0.187,0.624,124.956,audio_features,7abxySGKSkrSOU7YP8efJx,spotify:track:7abxySGKSkrSOU7YP8efJx,https://api.spotify.com/v1/tracks/7abxySGKSkrSOU7YP8efJx,https://api.spotify.com/v1/audio-analysis/7abxySGKSkrSOU7YP8efJx,231863,4
771,All About Lovin' You,0.453,0.572,7,-5.669,1,0.0296,0.13,0.0,0.145,0.249,133.986,audio_features,57G0i15T96guo3ftbuZmpr,spotify:track:57G0i15T96guo3ftbuZmpr,https://api.spotify.com/v1/tracks/57G0i15T96guo3ftbuZmpr,https://api.spotify.com/v1/audio-analysis/57G0i15T96guo3ftbuZmpr,226027,4
772,Killer (feat. Jack Harlow & Cordae) - Remix,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,audio_features,7zl7kehxesNEo2pYkKXTSe,spotify:track:7zl7kehxesNEo2pYkKXTSe,https://api.spotify.com/v1/tracks/7zl7kehxesNEo2pYkKXTSe,https://api.spotify.com/v1/audio-analysis/7zl7kehxesNEo2pYkKXTSe,236666,4
